indices,season,team,name,age,height,weight,pcs points,uci points,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points
255,2010,10,1407,34.0,1.84,77.0,31.0,0.0,26.0,0.0,16,False,False,False,0.0,0.0
256,2010,10,963,38.0,1.88,73.0,242.0,8.0,80.0,0.0,36,False,False,False,172.0,6.0
257,2010,10,1104,38.0,1.84,62.0,28.0,0.0,12.0,0.0,10,False,True,False,141.0,0.0
258,2010,10,759,46.0,1.85,80.0,93.0,20.0,86.0,20.0,43,False,True,False,186.0,0.0
259,2010,10,476,46.0,1.88,72.0,41.0,0.0,11.0,0.0,37,False,False,False,226.0,67.0
260,2010,10,571,44.0,1.87,77.0,92.0,1.0,57.0,1.0,50,True,False,True,64.0,0.0
261,2010,10,1613,34.0,1.75,68.0,342.0,118.0,28.0,6.0,29,False,False,True,19.0,0.0
262,2010,10,712,38.0,1.8,70.0,57.0,11.0,42.0,11.0,54,True,True,False,218.0,0.0
263,2010,10,276,42.0,1.83,70.0,67.0,0.0,15.0,0.0,43,False,True,False,133.0,0.0
264,2010,10,921,46.0,1.82,66.0,35.0,0.0,26.0,0.0,55,False,False,False,74.0,0.0
265,2010,10,1439,44.0,1.92,78.0,161.0,30.0,26.0,0.0,41,False,False,False,92.0,0.0
266,2010,10,280,44.0,1.77,70.0,44.0,0.0,11.0,0.0,37,False,False,False,42.0,5.0
267,2010,10,689,40.0,1.71,62.0,225.0,16.0,195.0,16.0,54,True,False,True,129.0,0.0
268,2010,10,341,38.0,1.93,77.0,126.0,0.0,91.0,0.0,55,True,False,True,206.0,0.0
269,2010,10,578,47.0,1.82,75.0,0.0,0.0,0.0,0.0,40,False,False,False,26.0,0.0
270,2010,10,817,40.0,1.95,82.0,83.0,1.0,40.0,0.0,59,False,True,True,92.0,0.0
271,2010,10,299,48.0,1.83,74.0,0.0,0.0,0.0,0.0,18,False,False,False,5.0,0.0
272,2010,10,1012,45.0,1.8,62.0,41.0,0.0,36.0,0.0,44,True,False,True,59.0,0.0
273,2010,10,899,42.0,1.77,66.0,7.0,0.0,2.0,0.0,12,False,False,False,5.0,0.0
274,2010,10,1292,41.0,1.92,80.0,53.0,0.0,43.0,0.0,65,False,False,True,97.0,0.0
275,2010,10,1110,34.0,,,18.0,0.0,6.0,0.0,14,False,False,False,10.0,0.0
276,2010,11,772,43.0,1.92,82.0,789.0,216.0,789.0,216.0,43,False,False,False,1297.0,332.0
277,2010,11,1596,44.0,1.81,73.0,506.0,57.0,144.0,17.0,36,True,False,False,1003.0,91.0
278,2010,11,262,43.0,1.76,65.0,219.0,27.0,169.0,27.0,53,True,False,True,444.0,75.0
279,2010,11,597,44.0,1.82,72.0,349.0,0.0,300.0,0.0,47,False,False,False,465.0,0.0
280,2010,11,1387,40.0,1.77,65.0,386.0,17.0,151.0,11.0,40,True,False,False,368.0,3.0
281,2010,11,631,49.0,1.81,74.0,62.0,0.0,37.0,0.0,47,False,True,True,120.0,0.0
282,2010,11,323,38.0,1.75,64.0,227.0,12.0,113.0,12.0,51,False,True,True,275.0,0.0
283,2010,11,1612,49.0,1.84,70.0,50.0,0.0,45.0,0.0,52,False,False,True,98.0,0.0
284,2010,11,423,,1.84,72.0,503.0,52.0,173.0,18.0,45,False,True,True,315.0,6.0
285,2010,11,482,41.0,1.9,74.0,113.0,0.0,78.0,0.0,44,True,False,False,100.0,0.0
286,2010,11,1306,37.0,1.9,78.0,142.0,34.0,32.0,7.0,47,False,True,False,102.0,0.0
287,2010,11,474,32.0,1.92,89.0,0.0,0.0,0.0,0.0,8,False,False,False,371.0,0.0
288,2010,11,62,38.0,1.88,77.0,135.0,0.0,130.0,0.0,50,False,True,True,193.0,0.0
289,2010,11,868,46.0,1.89,74.0,259.0,0.0,202.0,0.0,47,True,False,False,167.0,25.0
290,2010,11,765,40.0,1.79,70.0,157.0,6.0,5.0,0.0,38,True,False,True,299.0,0.0
291,2010,11,1138,40.0,1.83,72.0,15.0,2.0,15.0,2.0,24,False,False,False,0.0,0.0
292,2010,11,944,41.0,1.82,70.0,231.0,4.0,22.0,0.0,42,True,True,False,160.0,5.0
293,2010,11,954,37.0,1.74,60.0,40.0,0.0,10.0,0.0,39,True,False,False,408.0,30.0
294,2010,11,412,42.0,1.77,61.0,8.0,9.0,8.0,9.0,40,True,True,False,5.0,4.0
295,2010,11,774,42.0,1.88,75.0,12.0,0.0,7.0,0.0,47,False,False,False,156.0,0.0
296,2010,11,1071,36.0,1.71,63.0,90.0,6.0,70.0,6.0,28,False,True,False,196.0,3.0
297,2010,11,856,46.0,1.81,64.0,45.0,0.0,40.0,0.0,55,False,False,True,52.0,0.0
298,2010,11,513,45.0,1.87,75.0,44.0,0.0,17.0,0.0,47,False,False,False,77.0,0.0
299,2010,11,799,41.0,1.82,68.0,34.0,0.0,34.0,0.0,52,False,False,True,45.0,0.0
300,2010,11,191,42.0,1.85,75.0,10.0,0.0,0.0,0.0,25,False,False,False,62.0,0.0
301,2010,11,636,36.0,1.92,82.0,84.0,6.0,26.0,4.0,48,False,True,False,116.0,0.0
302,2010,11,25,39.0,1.76,72.0,10.0,0.0,5.0,0.0,27,False,False,False,3.0,0.0
303,2010,11,1131,34.0,1.76,68.0,25.0,0.0,5.0,0.0,8,False,False,False,56.0,0.0
304,2010,11,388,36.0,1.83,68.0,13.0,0.0,5.0,0.0,28,False,False,False,0.0,0.0
305,2010,12,1077,47.0,1.71,63.0,1107.0,247.0,749.0,243.0,42,True,True,False,638.0,95.0
306,2010,12,292,36.0,1.84,64.0,533.0,137.0,249.0,61.0,53,False,False,True,31.0,5.0
307,2010,12,1359,37.0,1.9,70.0,1485.0,319.0,535.0,149.0,31,True,False,False,1078.0,50.0
308,2010,12,1381,45.0,1.8,65.0,437.0,84.0,350.0,84.0,31,True,True,False,983.0,0.0
309,2010,12,591,36.0,1.78,63.0,241.0,10.0,145.0,10.0,54,False,False,True,85.0,2.0
310,2010,12,1394,37.0,1.91,75.0,367.0,56.0,118.0,14.0,42,True,False,False,352.0,0.0
311,2010,12,510,43.0,1.77,68.0,184.0,4.0,108.0,4.0,42,False,True,False,373.0,13.0
312,2010,12,1639,42.0,1.86,68.0,213.0,3.0,164.0,3.0,57,False,False,True,309.0,10.0
313,2010,12,885,38.0,1.78,67.0,285.0,6.0,103.0,6.0,42,False,True,False,617.0,5.0
314,2010,12,724,44.0,1.8,76.0,456.0,45.0,412.0,45.0,56,False,False,True,785.0,70.0
315,2010,12,294,40.0,1.78,69.0,429.0,14.0,228.0,14.0,40,False,False,False,312.0,0.0
316,2010,12,378,47.0,1.74,62.0,124.0,6.0,24.0,0.0,34,True,True,False,239.0,3.0
317,2010,12,94,42.0,1.84,67.0,126.0,0.0,31.0,0.0,26,False,True,False,95.0,3.0
318,2010,12,989,38.0,1.86,78.0,338.0,4.0,244.0,0.0,63,False,False,True,65.0,5.0
319,2010,12,392,50.0,1.84,74.0,585.0,87.0,139.0,0.0,50,True,False,False,374.0,0.0
320,2010,12,1105,44.0,1.81,71.0,218.0,0.0,152.0,0.0,44,True,False,False,151.0,0.0
321,2010,12,777,42.0,1.89,76.0,58.0,0.0,18.0,0.0,38,False,False,False,378.0,93.0
322,2010,12,599,41.0,1.81,66.0,37.0,0.0,37.0,0.0,39,False,False,False,238.0,0.0
323,2010,12,1399,46.0,1.88,81.0,222.0,39.0,26.0,4.0,38,True,False,False,259.0,0.0
324,2010,12,117,48.0,1.78,64.0,79.0,0.0,29.0,0.0,43,True,True,False,90.0,5.0
325,2010,12,277,44.0,1.65,58.0,150.0,14.0,116.0,14.0,45,False,True,True,35.0,0.0
326,2010,12,1149,37.0,1.85,76.0,121.0,29.0,25.0,6.0,48,False,False,False,418.0,125.0
327,2010,12,245,34.0,1.84,71.0,140.0,10.0,55.0,0.0,39,False,False,False,46.0,0.0
328,2010,12,680,38.0,1.91,76.0,53.0,0.0,43.0,0.0,55,False,False,True,87.0,0.0
329,2010,12,1169,35.0,1.84,70.0,48.0,0.0,0.0,0.0,43,False,False,False,92.0,11.0
330,2010,12,1457,40.0,1.87,82.0,125.0,1.0,115.0,1.0,57,False,False,True,39.0,0.0
331,2010,12,308,38.0,1.85,70.0,0.0,0.0,0.0,0.0,20,False,False,False,63.0,0.0
332,2010,12,127,39.0,1.87,75.0,47.0,0.0,27.0,0.0,49,False,True,True,51.0,0.0
333,2010,13,614,52.0,1.78,72.0,411.0,85.0,343.0,81.0,39,True,False,False,112.0,60.0
334,2010,13,830,50.0,1.7,62.0,802.0,239.0,361.0,121.0,42,True,False,False,791.0,240.0
335,2010,13,1580,48.0,1.83,63.0,621.0,57.0,323.0,37.0,39,True,False,False,1009.0,26.0
336,2010,13,966,46.0,1.79,68.0,546.0,100.0,140.0,0.0,30,False,False,False,528.0,0.0
337,2010,13,1280,52.0,1.8,70.0,1166.0,233.0,790.0,231.0,41,True,False,False,192.0,5.0
338,2010,13,296,37.0,1.86,72.0,205.0,0.0,101.0,0.0,35,False,False,False,235.0,0.0
339,2010,13,1015,38.0,1.81,72.0,49.0,0.0,17.0,0.0,24,False,False,False,174.0,0.0
340,2010,13,932,39.0,1.75,60.0,876.0,183.0,800.0,183.0,48,True,False,False,478.0,5.0
341,2010,13,864,43.0,1.75,64.0,56.0,0.0,26.0,0.0,40,True,False,False,266.0,5.0
342,2010,13,1656,50.0,1.8,69.0,60.0,0.0,39.0,0.0,27,False,False,False,85.0,35.0
343,2010,13,1393,38.0,1.78,63.0,642.0,97.0,315.0,86.0,35,False,False,False,359.0,33.0
344,2010,13,453,43.0,1.9,82.0,250.0,28.0,67.0,5.0,40,False,False,False,29.0,16.0
345,2010,13,972,43.0,1.86,80.0,200.0,0.0,145.0,0.0,37,True,False,False,134.0,4.0
346,2010,13,912,33.0,1.97,82.0,221.0,32.0,66.0,0.0,27,False,False,False,27.0,0.0
347,2010,13,507,41.0,1.85,75.0,42.0,0.0,27.0,0.0,39,False,False,False,37.0,0.0
348,2010,13,1059,42.0,1.82,78.0,143.0,22.0,131.0,22.0,34,False,False,False,139.0,0.0
349,2010,13,692,43.0,1.72,64.0,141.0,20.0,15.0,0.0,29,True,False,False,75.0,0.0
350,2010,13,252,42.0,1.83,64.0,181.0,6.0,124.0,0.0,35,False,False,False,168.0,21.0
351,2010,13,922,43.0,1.82,73.0,121.0,0.0,21.0,0.0,39,False,False,False,116.0,0.0
352,2010,13,607,36.0,1.73,62.0,62.0,0.0,38.0,0.0,23,False,False,False,105.0,0.0
353,2010,13,1559,40.0,1.8,69.0,83.0,6.0,19.0,6.0,23,False,False,False,103.0,0.0
354,2010,13,875,44.0,1.89,75.0,52.0,0.0,27.0,0.0,34,True,False,False,71.0,0.0
355,2010,13,315,35.0,1.89,76.0,35.0,2.0,12.0,0.0,31,False,False,False,6.0,0.0
356,2010,13,797,38.0,1.74,69.0,143.0,40.0,15.0,0.0,26,False,False,False,8.0,0.0
357,2010,13,1052,50.0,1.83,70.0,10.0,0.0,10.0,0.0,43,False,False,False,105.0,3.0
358,2010,13,1214,36.0,1.91,81.0,5.0,0.0,0.0,0.0,15,False,False,False,0.0,0.0
359,2010,13,1412,35.0,1.95,90.0,26.0,6.0,22.0,0.0,12,False,False,False,0.0,0.0
360,2010,13,386,45.0,,,5.0,0.0,5.0,0.0,11,False,False,False,20.0,0.0
361,2010,13,246,35.0,1.8,72.0,10.0,0.0,5.0,0.0,25,False,False,False,14.0,0.0
362,2010,14,293,42.0,1.86,80.0,1506.0,255.0,928.0,215.0,44,True,True,False,1258.0,20.0
363,2010,14,1154,38.0,1.81,65.0,766.0,284.0,217.0,70.0,47,True,False,False,913.0,161.0
364,2010,14,737,52.0,1.9,76.0,422.0,125.0,374.0,125.0,63,True,False,False,501.0,100.0
365,2010,14,1604,50.0,1.76,73.0,107.0,0.0,45.0,0.0,49,True,True,False,347.0,3.0
366,2010,14,1374,38.0,1.72,62.0,699.0,151.0,325.0,70.0,51,False,False,True,78.0,0.0
367,2010,14,267,43.0,1.86,65.0,1098.0,148.0,707.0,140.0,48,True,True,False,1032.0,45.0
368,2010,14,735,45.0,1.8,75.0,139.0,0.0,139.0,0.0,57,False,False,True,190.0,14.0
369,2010,14,1068,39.0,1.81,70.0,872.0,96.0,288.0,19.0,48,True,False,False,1014.0,97.0
370,2010,14,876,38.0,1.86,68.0,1186.0,122.0,302.0,70.0,42,True,True,False,1178.0,11.0
371,2010,14,278,43.0,1.94,77.0,683.0,29.0,253.0,29.0,59,False,True,True,711.0,18.0
372,2010,14,107,,1.85,64.0,362.0,56.0,208.0,56.0,50,True,False,True,497.0,100.0
373,2010,14,956,50.0,1.86,80.0,36.0,0.0,31.0,0.0,60,False,False,False,51.0,0.0
374,2010,14,1663,48.0,1.82,71.0,122.0,7.0,81.0,7.0,53,True,False,True,279.0,37.0
375,2010,14,1003,42.0,1.8,73.0,499.0,57.0,328.0,45.0,59,False,True,False,473.0,50.0
376,2010,14,965,38.0,1.83,71.0,168.0,0.0,22.0,0.0,40,False,False,True,75.0,0.0
377,2010,14,24,39.0,1.86,88.0,260.0,33.0,194.0,22.0,30,False,False,False,110.0,13.0
378,2010,14,1136,37.0,1.75,63.0,94.0,0.0,66.0,0.0,47,False,False,False,52.0,0.0
379,2010,14,968,40.0,1.73,64.0,233.0,12.0,91.0,2.0,59,False,False,True,79.0,0.0
380,2010,14,1491,39.0,1.89,68.0,114.0,5.0,67.0,5.0,55,False,False,True,27.0,0.0
381,2010,14,1090,38.0,1.67,65.0,192.0,10.0,79.0,0.0,62,False,True,True,88.0,0.0
382,2010,14,53,36.0,1.82,69.0,65.0,1.0,35.0,0.0,50,False,False,False,51.0,0.0
383,2010,14,324,37.0,1.78,72.0,185.0,0.0,139.0,0.0,49,False,True,False,33.0,0.0
384,2010,14,1206,40.0,1.82,69.0,75.0,0.0,18.0,0.0,51,False,True,False,55.0,0.0
385,2010,14,284,36.0,1.85,65.0,62.0,6.0,29.0,6.0,46,False,False,False,15.0,0.0
386,2010,14,1448,35.0,1.79,69.0,0.0,0.0,0.0,0.0,0,False,False,False,29.0,0.0
387,2010,15,1243,38.0,1.86,68.0,111.0,25.0,74.0,25.0,46,False,False,True,123.0,6.0
388,2010,15,395,36.0,1.8,75.0,1307.0,348.0,345.0,34.0,39,True,False,False,1558.0,54.0
389,2010,15,1562,37.0,1.83,71.0,308.0,15.0,138.0,3.0,43,True,False,False,55.0,0.0
390,2010,15,1575,43.0,1.69,62.0,140.0,23.0,134.0,23.0,37,True,True,False,768.0,24.0
391,2010,15,1223,43.0,1.9,76.0,418.0,29.0,268.0,29.0,45,True,False,True,916.0,0.0
392,2010,15,26,46.0,1.81,72.0,554.0,179.0,519.0,179.0,46,True,True,False,416.0,13.0
393,2010,15,372,48.0,1.83,74.0,25.0,0.0,20.0,0.0,35,False,False,False,182.0,5.0
394,2010,15,1640,36.0,1.79,69.0,204.0,0.0,147.0,0.0,20,False,True,False,283.0,0.0
395,2010,15,1681,39.0,1.86,70.0,393.0,62.0,193.0,62.0,39,True,True,False,640.0,165.0
396,2010,15,18,45.0,1.9,78.0,214.0,0.0,168.0,0.0,55,False,False,True,242.0,46.0
397,2010,15,1091,42.0,1.9,73.0,176.0,1.0,146.0,1.0,56,True,False,True,154.0,0.0
398,2010,15,1431,47.0,1.87,75.0,715.0,97.0,542.0,91.0,56,False,False,True,540.0,0.0
399,2010,15,681,39.0,1.77,65.0,92.0,0.0,26.0,0.0,38,True,False,False,139.0,0.0
400,2010,15,1064,48.0,1.85,72.0,201.0,8.0,146.0,8.0,46,False,False,True,127.0,0.0
401,2010,15,1209,39.0,1.76,63.0,55.0,0.0,34.0,0.0,39,False,True,False,127.0,0.0
402,2010,15,1284,36.0,1.9,83.0,82.0,0.0,70.0,0.0,39,False,True,False,40.0,0.0
403,2010,15,1464,39.0,1.76,67.0,259.0,12.0,142.0,6.0,55,False,False,True,465.0,0.0
404,2010,15,1043,34.0,1.73,66.0,20.0,0.0,15.0,0.0,38,False,True,False,61.0,0.0
405,2010,15,1466,47.0,1.89,72.0,112.0,5.0,87.0,5.0,45,True,False,True,126.0,0.0
406,2010,15,142,39.0,1.82,67.0,58.0,1.0,53.0,1.0,51,False,False,False,250.0,0.0
407,2010,15,654,45.0,1.71,64.0,320.0,0.0,104.0,0.0,39,False,False,False,204.0,0.0
408,2010,15,1396,47.0,1.81,70.0,42.0,0.0,30.0,0.0,38,False,True,False,63.0,0.0
409,2010,15,660,39.0,1.73,56.0,289.0,0.0,71.0,0.0,42,False,False,True,96.0,0.0
410,2010,15,208,44.0,1.77,68.0,25.0,0.0,25.0,0.0,42,False,False,False,218.0,0.0
411,2010,15,808,,1.84,70.0,15.0,0.0,15.0,0.0,39,False,False,False,21.0,0.0
412,2010,15,1328,37.0,1.78,65.0,46.0,0.0,4.0,0.0,31,False,True,False,55.0,0.0
413,2010,16,1208,37.0,1.75,59.0,809.0,206.0,111.0,0.0,47,False,False,True,507.0,32.0
414,2010,16,1680,39.0,1.83,73.0,1744.0,353.0,797.0,135.0,50,True,True,True,1607.0,118.0
415,2010,16,445,46.0,1.9,77.0,801.0,10.0,123.0,4.0,44,True,True,True,368.0,6.0
416,2010,16,1289,42.0,1.87,73.0,1278.0,327.0,593.0,187.0,46,True,False,False,540.0,6.0
417,2010,16,952,46.0,1.78,72.0,223.0,22.0,177.0,20.0,48,True,False,False,270.0,33.0
418,2010,16,1266,45.0,1.77,58.0,330.0,33.0,61.0,13.0,36,False,True,False,271.0,40.0
419,2010,16,83,47.0,1.8,69.0,105.0,0.0,70.0,0.0,38,True,True,True,358.0,5.0
420,2010,16,605,34.0,1.75,63.0,52.0,0.0,26.0,0.0,14,False,False,False,0.0,0.0
421,2010,16,183,48.0,1.78,72.0,414.0,38.0,158.0,12.0,47,True,True,True,134.0,0.0
422,2010,16,327,46.0,1.75,77.0,434.0,146.0,61.0,0.0,56,False,False,True,142.0,0.0
423,2010,16,1200,44.0,1.7,65.0,128.0,0.0,113.0,0.0,55,False,False,True,225.0,0.0
424,2010,16,469,44.0,1.83,67.0,353.0,114.0,214.0,112.0,40,True,True,False,479.0,165.0
425,2010,16,92,42.0,1.97,79.0,144.0,0.0,42.0,0.0,47,True,False,False,245.0,0.0
426,2010,16,295,35.0,1.81,70.0,122.0,0.0,112.0,0.0,42,False,False,True,40.0,0.0
427,2010,16,587,33.0,1.77,70.0,27.0,0.0,2.0,0.0,19,False,False,False,5.0,0.0
428,2010,16,699,36.0,1.8,67.0,307.0,109.0,260.0,109.0,36,False,True,False,167.0,0.0
429,2010,16,865,36.0,1.8,63.0,101.0,7.0,68.0,7.0,44,False,False,False,20.0,0.0
430,2010,16,720,43.0,1.75,61.0,9.0,0.0,9.0,0.0,24,False,False,False,387.0,0.0
431,2010,16,508,44.0,1.85,73.0,82.0,0.0,43.0,0.0,42,False,False,False,276.0,20.0
432,2010,16,1182,40.0,1.85,76.0,126.0,20.0,82.0,20.0,47,True,False,False,329.0,0.0
433,2010,16,547,46.0,1.86,72.0,45.0,0.0,20.0,0.0,42,False,True,False,135.0,0.0
434,2010,16,589,38.0,1.72,61.0,79.0,0.0,35.0,0.0,50,False,False,False,50.0,0.0
435,2010,16,390,36.0,1.8,70.0,109.0,7.0,20.0,0.0,49,False,True,False,176.0,23.0
436,2010,16,784,34.0,1.8,65.0,84.0,6.0,29.0,0.0,30,False,False,True,88.0,0.0
437,2010,16,594,39.0,1.72,64.0,5.0,0.0,5.0,0.0,29,False,False,False,14.0,0.0
438,2010,16,1693,40.0,1.73,60.0,9.0,0.0,0.0,0.0,12,False,False,False,104.0,0.0
439,2010,16,143,34.0,1.78,68.0,81.0,0.0,73.0,0.0,19,False,False,False,9.0,0.0
440,2010,16,401,36.0,1.7,60.0,70.0,5.0,15.0,0.0,19,False,False,False,10.0,0.0
441,2010,16,1095,38.0,1.8,70.0,38.0,3.0,13.0,0.0,29,False,False,False,25.0,0.0
442,2010,16,1504,36.0,,,0.0,0.0,0.0,0.0,13,False,False,False,43.0,0.0
443,2010,16,1106,36.0,1.83,68.0,8.0,0.0,8.0,0.0,19,False,False,False,0.0,0.0
444,2010,17,32,41.0,1.84,80.0,1486.0,303.0,1019.0,229.0,56,False,False,True,1406.0,0.0
445,2010,17,903,38.0,1.75,70.0,1383.0,287.0,216.0,101.0,38,True,True,False,1866.0,40.0
446,2010,17,729,38.0,1.85,75.0,918.0,210.0,276.0,80.0,46,True,False,False,844.0,14.0
447,2010,17,617,43.0,1.85,74.0,1032.0,395.0,751.0,395.0,47,True,False,False,733.0,130.0
448,2010,17,1674,35.0,1.86,72.0,523.0,87.0,395.0,87.0,45,False,True,False,139.0,0.0
449,2010,17,560,42.0,1.72,65.0,428.0,68.0,158.0,4.0,58,False,False,True,566.0,0.0
450,2010,17,1119,40.0,1.81,66.0,600.0,62.0,349.0,22.0,45,True,False,False,672.0,3.0
451,2010,17,126,42.0,1.83,74.0,483.0,93.0,347.0,93.0,54,True,True,False,238.0,63.0
452,2010,17,1441,47.0,1.76,67.0,692.0,140.0,663.0,140.0,60,False,False,True,532.0,0.0
453,2010,17,77,43.0,1.9,76.0,196.0,10.0,61.0,0.0,47,False,True,False,611.0,10.0
454,2010,17,217,37.0,1.78,70.0,726.0,148.0,327.0,24.0,44,False,True,True,570.0,0.0
455,2010,17,800,38.0,1.81,63.0,673.0,20.0,113.0,15.0,35,False,True,False,615.0,12.0
456,2010,17,752,41.0,1.83,68.0,144.0,0.0,23.0,0.0,32,True,True,False,447.0,0.0
457,2010,17,1400,41.0,1.79,74.0,142.0,46.0,17.0,0.0,30,True,False,False,229.0,5.0
458,2010,17,843,48.0,1.79,78.0,150.0,11.0,8.0,5.0,51,True,False,False,275.0,0.0
459,2010,17,1673,41.0,1.98,80.0,185.0,25.0,116.0,25.0,48,False,False,True,185.0,0.0
460,2010,17,1317,41.0,1.85,75.0,160.0,0.0,69.0,0.0,39,False,False,False,329.0,20.0
461,2010,17,10,42.0,1.85,72.0,158.0,0.0,153.0,0.0,50,True,False,True,110.0,0.0
462,2010,17,1542,42.0,1.75,69.0,88.0,0.0,83.0,0.0,43,False,False,True,55.0,0.0
463,2010,17,1250,34.0,1.83,66.0,85.0,20.0,25.0,0.0,24,False,False,False,154.0,43.0
464,2010,17,874,34.0,1.79,72.0,145.0,0.0,64.0,0.0,24,False,False,False,55.0,0.0
465,2010,17,704,40.0,1.83,74.0,220.0,16.0,210.0,16.0,60,False,False,True,331.0,0.0
466,2010,17,17,42.0,1.86,81.0,280.0,32.0,118.0,6.0,37,False,True,False,154.0,13.0
467,2010,17,1004,38.0,1.85,70.0,214.0,8.0,64.0,0.0,43,False,True,False,168.0,35.0
468,2010,17,371,36.0,1.87,69.0,56.0,5.0,22.0,0.0,40,False,False,False,44.0,0.0
469,2010,17,108,35.0,1.75,64.0,68.0,0.0,49.0,0.0,50,False,False,False,10.0,0.0
470,2010,17,788,35.0,1.83,74.0,12.0,0.0,7.0,0.0,41,False,False,False,73.0,0.0
471,2010,17,1137,38.0,1.78,65.0,92.0,0.0,77.0,0.0,47,False,False,True,120.0,0.0
472,2010,18,1606,44.0,1.69,58.0,2091.0,535.0,1050.0,422.0,42,True,True,False,901.0,20.0
473,2010,18,1548,51.0,1.71,67.0,1028.0,117.0,487.0,84.0,56,True,False,True,236.0,5.0
474,2010,18,1664,42.0,1.83,73.0,775.0,92.0,423.0,87.0,59,False,True,True,1073.0,113.0
475,2010,18,1345,45.0,1.78,68.0,29.0,0.0,29.0,0.0,36,False,False,False,255.0,0.0
476,2010,18,1183,48.0,1.8,73.0,203.0,0.0,166.0,0.0,33,True,False,False,809.0,53.0
477,2010,18,849,49.0,1.7,64.0,246.0,8.0,137.0,0.0,57,False,False,True,207.0,0.0
478,2010,18,970,42.0,1.74,64.0,553.0,121.0,348.0,121.0,46,True,True,False,948.0,0.0
479,2010,18,847,43.0,1.9,79.0,522.0,82.0,358.0,82.0,47,True,True,True,601.0,0.0
480,2010,18,413,42.0,1.74,81.0,236.0,0.0,169.0,0.0,50,False,False,False,475.0,60.0
481,2010,18,337,41.0,1.76,67.0,356.0,4.0,69.0,0.0,18,False,True,False,0.0,0.0
482,2010,18,1486,46.0,1.87,79.0,23.0,8.0,4.0,8.0,35,False,False,False,72.0,0.0
483,2010,18,266,48.0,1.64,54.0,160.0,10.0,28.0,0.0,31,False,False,False,364.0,0.0
484,2010,18,633,43.0,1.73,60.0,262.0,14.0,48.0,0.0,46,False,True,True,460.0,16.0
485,2010,18,1463,45.0,1.81,70.0,221.0,18.0,206.0,18.0,57,False,False,True,144.0,0.0
486,2010,18,637,41.0,1.78,70.0,64.0,0.0,12.0,0.0,40,True,False,False,400.0,0.0
487,2010,18,448,48.0,,,109.0,0.0,109.0,0.0,25,False,False,False,127.0,0.0
488,2010,18,1184,39.0,1.99,86.0,122.0,0.0,76.0,0.0,51,True,False,False,113.0,0.0
489,2010,18,895,37.0,1.74,63.0,269.0,0.0,34.0,0.0,44,False,False,False,53.0,0.0
490,2010,18,1555,40.0,1.77,65.0,267.0,30.0,206.0,30.0,51,True,False,False,176.0,0.0
491,2010,18,1256,37.0,1.85,80.0,105.0,0.0,70.0,0.0,35,False,False,False,41.0,0.0
492,2010,18,907,38.0,1.76,67.0,132.0,6.0,103.0,6.0,60,False,True,True,207.0,0.0
493,2010,18,1063,49.0,1.79,70.0,163.0,16.0,128.0,16.0,52,False,True,True,63.0,3.0
494,2010,18,698,37.0,1.73,61.0,161.0,1.0,43.0,1.0,53,False,False,False,40.0,0.0
495,2010,18,238,36.0,1.82,75.0,260.0,8.0,71.0,0.0,34,False,True,False,63.0,0.0
496,2010,18,368,38.0,1.86,77.0,130.0,0.0,45.0,0.0,46,False,False,False,168.0,0.0
497,2010,18,204,35.0,1.77,61.0,110.0,2.0,35.0,2.0,34,False,False,False,127.0,0.0
498,2010,18,846,39.0,1.74,68.0,13.0,0.0,8.0,0.0,60,False,False,False,222.0,0.0
499,2010,18,1557,43.0,1.83,69.0,123.0,0.0,82.0,0.0,55,False,False,True,87.0,0.0
500,2010,18,1487,36.0,1.9,81.0,0.0,0.0,0.0,0.0,0,False,False,False,155.0,11.0
501,2010,18,158,36.0,1.8,66.0,76.0,0.0,30.0,0.0,46,True,False,False,15.0,0.0
502,2010,18,79,40.0,1.84,73.0,41.0,0.0,10.0,0.0,36,False,False,False,98.0,0.0
503,2010,18,761,39.0,1.75,68.0,83.0,0.0,71.0,0.0,44,False,False,False,17.0,0.0
504,2010,18,976,37.0,,,70.0,0.0,31.0,0.0,39,False,False,False,15.0,0.0
505,2011,1,790,39.0,1.78,70.0,513.0,9.0,56.0,1.0,39,True,True,False,983.0,83.0
506,2011,1,444,46.0,1.73,60.0,365.0,46.0,218.0,0.0,52,False,False,True,191.0,106.0
507,2011,1,1287,45.0,1.82,73.0,139.0,0.0,84.0,0.0,50,False,False,False,452.0,0.0
508,2011,1,719,46.0,1.72,62.0,847.0,140.0,327.0,108.0,42,True,False,False,339.0,83.0
509,2011,1,603,49.0,1.75,63.0,276.0,10.0,114.0,6.0,50,True,False,False,285.0,18.0
510,2011,1,1267,44.0,1.7,58.0,578.0,34.0,529.0,34.0,43,True,False,True,427.0,25.0
511,2011,1,16,41.0,1.75,66.0,374.0,30.0,209.0,30.0,53,False,True,False,449.0,4.0
512,2011,1,479,37.0,1.83,67.0,246.0,0.0,109.0,0.0,48,True,False,False,316.0,30.0
513,2011,1,1546,42.0,1.74,57.0,361.0,4.0,252.0,4.0,50,True,False,True,161.0,3.0
514,2011,1,1331,42.0,1.8,65.0,167.0,34.0,42.0,14.0,49,True,False,False,522.0,135.0
