season,team,name,age,height,weight,pcs points,uci points,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points
2022,UAE Team Emirates,COVI Alessandro,25,1.8,66,388.0,536.0,357.0,468.0,59,False,False,True,513.0,742.0
2022,UAE Team Emirates,MIRZA Yousif,35,1.76,60,107.0,185.0,95.0,185.0,23,False,False,False,30.0,75.0
2022,UAE Team Emirates,OLIVEIRA Rui,27,1.83,66,119.0,134.0,73.0,91.0,53,False,False,True,193.0,183.0
2022,UAE Team Emirates,FISHER-BLACK Finn,21,1.89,73,40.0,60.0,40.0,60.0,28,False,False,False,155.0,245.17
2022,UAE Team Emirates,OLIVEIRA Ivo,27,1.85,68,68.0,40.5,25.0,40.0,44,False,True,False,8.0,0.0
2022,UAE Team Emirates,SUTER Joel,25,1.9,75,111.0,165.0,75.0,135.0,37,False,False,False,51.0,55.0
2022,UAE Team Emirates,TROIA Oliviero,29,1.91,80,34.0,13.0,15.0,0.0,41,False,False,False,10.0,0.0
2022,UAE Team Emirates,BRUNEL Alexys,25,1.91,70,19.0,19.0,10.0,3.0,22,False,False,False,36.0,56.0
2022,UAE Team Emirates,KLUCKERS Arthur,23,1.92,71,44.0,123.0,16.0,51.0,31,False,False,False,11.0,115.0
2022,UAE Team Emirates,ARDILA Andrés Camilo,24,1.7,59,12.0,6.0,12.0,6.0,30,False,False,False,48.0,57.0
2022,UAE Team Emirates,GROß Felix,25,1.84,71,47.0,38.0,17.0,5.0,22,False,False,False,0.0,0.0
2022,UAE Team Emirates,ANDERSEN Kasper,21,,,10.0,23.0,10.0,12.0,23,False,False,True,7.0,31.0
2022,UAE Team Emirates,KNIGHT Oliver,22,,,0.0,5.0,0.0,5.0,7,False,False,False,0.0,0.0
2023,AG2R Citroën Team,VAN AVERMAET Greg,38,1.81,74,247.0,322.0,195.0,264.0,48,False,False,False,574.0,826.0
2023,AG2R Citroën Team,NAESEN Oliver,33,1.84,74,137.0,150.0,80.0,98.0,47,True,False,False,429.0,652.0
2023,AG2R Citroën Team,COSNEFROY Benoît,28,1.79,65,434.0,557.0,274.0,402.0,39,True,False,False,1001.0,1781.0
2023,AG2R Citroën Team,O'CONNOR Ben,27,1.88,67,880.0,1397.0,481.0,812.0,34,True,False,False,878.0,1203.0
2023,AG2R Citroën Team,VENDRAME Andrea,29,1.68,60,386.0,697.0,209.0,408.0,43,False,False,True,315.0,382.0
2023,AG2R Citroën Team,SARREAU Marc,30,1.82,76,102.0,147.0,20.0,35.0,13,False,False,False,341.0,494.0
2023,AG2R Citroën Team,VENTURINI Clément,30,1.65,60,357.0,539.0,269.0,409.0,44,False,False,False,271.0,352.0
2023,AG2R Citroën Team,CHEREL Mikaël,37,1.83,65,56.0,62.0,31.0,44.0,43,False,False,True,98.0,45.0
2023,AG2R Citroën Team,SCHÄR Michael,37,1.98,78,40.0,25.0,35.0,25.0,38,False,False,False,55.0,64.0
2023,AG2R Citroën Team,PARET-PEINTRE Aurélien,27,1.84,64,475.0,637.0,435.0,606.0,39,True,False,True,219.0,229.0
2023,AG2R Citroën Team,GODON Dorian,27,1.9,73,364.0,569.0,196.0,303.0,43,False,False,False,217.0,241.0
2023,AG2R Citroën Team,GALL Felix,25,1.78,66,1015.0,1741.0,498.0,582.0,33,True,False,False,261.0,250.33
2023,AG2R Citroën Team,PETERS Nans,29,1.77,71,262.0,418.0,237.0,415.0,46,True,False,False,75.0,55.0
2023,AG2R Citroën Team,BONNAMOUR Franck,28,1.8,70,80.0,119.0,5.0,3.0,21,False,False,False,204.0,243.0
2023,AG2R Citroën Team,WARBASSE Larry,33,1.83,67,76.0,80.0,50.0,39.0,52,False,False,True,28.0,13.0
2023,AG2R Citroën Team,DEWULF Stan,25,1.76,74,189.0,207.0,88.0,124.0,37,True,False,False,208.0,222.0
2023,AG2R Citroën Team,BOUCHARD Geoffrey,31,1.77,63,168.0,216.0,168.0,216.0,37,False,False,False,245.0,245.0
2023,AG2R Citroën Team,TOUZÉ Damien,27,1.74,69,54.0,45.0,54.0,42.0,18,False,False,False,135.0,133.0
2023,AG2R Citroën Team,NAESEN Lawrence,31,1.9,72,44.0,31.0,29.0,18.0,23,False,False,False,49.0,29.0
2023,AG2R Citroën Team,BERTHET Clément,26,1.84,68,389.0,499.0,242.0,301.0,42,True,False,False,156.0,163.0
2023,AG2R Citroën Team,PRODHOMME Nicolas,26,1.74,62,227.0,267.0,94.0,100.0,45,False,False,True,54.0,18.0
2023,AG2R Citroën Team,HÄNNINEN Jaakko,26,1.77,60,28.0,25.0,16.0,10.0,32,False,False,False,83.0,95.0
2023,AG2R Citroën Team,LAPEIRA Paul,23,1.76,64,121.0,131.0,46.0,58.0,39,False,False,True,94.0,103.0
2023,AG2R Citroën Team,GAUTHERAT Pierre,20,1.77,70,127.0,215.0,79.0,120.0,26,False,False,False,25.0,38.0
2023,AG2R Citroën Team,PARET-PEINTRE Valentin,22,1.76,52,124.0,183.0,119.0,183.0,58,False,False,True,5.0,5.0
2023,AG2R Citroën Team,BAUDIN Alex,22,1.83,66,44.0,73.0,38.0,57.0,57,False,False,True,75.0,122.0
2023,AG2R Citroën Team,TRONCHON Bastien,21,1.85,72,42.0,31.0,22.0,23.0,28,False,False,False,53.0,35.0
2023,AG2R Citroën Team,RETAILLEAU Valentin,23,1.81,64,17.0,3.0,5.0,0.0,32,False,False,False,59.0,89.0
2023,AG2R Citroën Team,RAUGEL Antoine,24,1.85,70,16.0,19.0,6.0,16.0,23,False,False,False,46.0,17.0
2023,AG2R Citroën Team,LABROSSE Jordan,21,,,21.0,44.0,15.0,39.0,26,False,False,False,29.0,71.0
2023,AG2R Citroën Team,VEISTROFFER Baptiste,23,1.8,75,0.0,0.0,0.0,0.0,24,False,False,False,10.0,33.0
2023,AG2R Citroën Team,CHAUSSINAND Joris,21,,,0.0,0.0,0.0,0.0,24,False,False,False,0.0,0.0
2023,AG2R Citroën Team,VERSCHUREN Killian,21,,,0.0,0.0,0.0,0.0,34,False,False,False,0.0,0.0
2023,Alpecin-Deceuninck,VAN DER POEL Mathieu,28,1.84,75,1719.0,4163.0,1158.0,2893.0,20,True,False,False,1236.0,2028.67
2023,Alpecin-Deceuninck,PHILIPSEN Jasper,25,1.76,75,2152.0,3912.0,933.0,1680.0,24,True,False,False,1490.0,1702.0
2023,Alpecin-Deceuninck,KRAGH ANDERSEN Søren,29,1.78,73,729.0,1173.0,426.0,830.0,27,True,False,False,356.0,586.0
2023,Alpecin-Deceuninck,SBARAGLI Kristian,33,1.75,74,137.0,178.0,42.0,60.0,45,False,False,True,95.0,108.0
2023,Alpecin-Deceuninck,MARECZKO Jakub,29,1.69,67,193.0,260.0,162.0,232.0,21,False,False,False,307.0,301.0
2023,Alpecin-Deceuninck,DILLIER Silvan,33,1.83,75,78.0,62.0,38.0,47.0,20,True,False,False,76.0,74.0
2023,Alpecin-Deceuninck,MEURISSE Xandro,31,1.81,71,112.0,148.0,15.0,24.0,27,False,False,False,290.0,397.0
2023,Alpecin-Deceuninck,GROVES Kaden,24,1.76,76,1012.0,2043.25,410.0,750.0,46,False,False,True,498.0,352.5
2023,Alpecin-Deceuninck,DE BONDT Dries,32,1.85,73,151.0,201.0,114.0,155.0,41,False,False,False,469.0,650.0
2023,Alpecin-Deceuninck,SINKELDAM Ramon,34,1.93,77,37.0,12.0,20.0,1.0,29,True,False,True,88.0,87.0
2023,Alpecin-Deceuninck,VERMEERSCH Gianni,30,1.73,68,228.0,369.0,125.0,229.0,26,False,False,False,308.0,360.0
2023,Alpecin-Deceuninck,HERMANS Quinten,28,1.74,62,242.0,292.0,120.0,178.0,34,True,False,False,669.0,1007.0
2023,Alpecin-Deceuninck,KRIEGER Alexander,31,1.84,71,58.0,60.0,48.0,60.0,32,False,False,True,50.0,38.0
2023,Alpecin-Deceuninck,STANNARD Robert,25,1.79,74,82.0,72.0,66.0,64.0,40,False,False,False,323.0,385.0
2023,Alpecin-Deceuninck,RIESEBEEK Oscar,30,1.91,78,38.0,37.0,28.0,30.0,36,False,False,True,198.0,270.0
2023,Alpecin-Deceuninck,GOGL Michael,30,1.86,71,83.0,78.0,21.0,35.0,22,True,False,False,60.0,41.0
2023,Alpecin-Deceuninck,RICKAERT Jonas,29,1.87,88,119.0,156.0,75.0,136.0,19,True,False,False,10.0,0.0
2023,Alpecin-Deceuninck,OLDANI Stefano,25,1.78,65,159.0,354.0,95.0,253.0,38,False,False,True,438.0,634.0
2023,Alpecin-Deceuninck,TAMINIAUX Lionel,27,1.73,74,278.0,423.0,160.0,252.0,43,False,False,False,209.0,171.0
2023,Alpecin-Deceuninck,CONCI Nicola,26,1.85,68,135.0,181.0,52.0,92.0,34,False,False,True,324.0,415.0
2023,Alpecin-Deceuninck,JANSSENS Jimmy,34,1.83,74,41.0,26.25,10.0,1.0,30,False,False,False,95.0,77.0
2023,Alpecin-Deceuninck,PLANCKAERT Edward,28,1.78,71,110.0,90.25,59.0,48.0,39,False,False,False,35.0,3.0
2023,Alpecin-Deceuninck,GHYS Robbe,26,1.82,72,165.0,210.25,165.0,210.0,24,False,False,False,101.0,120.0
2023,Alpecin-Deceuninck,BAYER Tobias,23,1.84,71,60.0,43.25,32.0,35.0,33,False,False,False,147.0,178.33
2023,Alpecin-Deceuninck,LEYSEN Senne,27,1.9,78,53.0,11.0,38.0,6.0,56,False,False,True,35.0,6.0
2023,Alpecin-Deceuninck,OSBORNE Jason,29,1.78,70,161.0,158.25,34.0,36.0,34,False,False,False,46.0,33.0
2023,Alpecin-Deceuninck,VAN DEN BOSSCHE Fabio,23,1.76,63,65.0,33.0,43.0,5.0,34,False,False,False,9.0,10.0
2023,Alpecin-Deceuninck,BALLERSTEDT Maurice,22,1.85,76,71.0,80.25,36.0,35.0,29,False,False,False,31.0,80.0
2023,Alpecin-Deceuninck,PLOWRIGHT Jensen,23,1.76,80,53.0,53.0,15.0,10.0,30,False,False,False,50.0,92.0
2023,Alpecin-Deceuninck,GAZE Samuel,27,1.89,80,20.0,20.25,20.0,20.0,17,False,False,False,5.0,8.0
2023,Astana Qazaqstan Team,CAVENDISH Mark,38,1.75,70,439.0,856.29,311.0,581.29,58,True,False,True,571.0,705.0
2023,Astana Qazaqstan Team,SÁNCHEZ Luis León,39,1.86,73,115.0,121.0,95.0,116.0,60,True,False,True,411.0,288.0
2023,Astana Qazaqstan Team,LUTSENKO Alexey,31,1.74,74,916.0,1485.29,310.0,610.29,36,True,False,False,544.0,515.0
2023,Astana Qazaqstan Team,FELLINE Fabio,33,1.75,68,45.0,7.0,15.0,0.0,39,False,False,False,119.0,104.0
2023,Astana Qazaqstan Team,MOSCON Gianni,29,1.82,70,78.0,42.0,25.0,15.0,46,True,False,True,59.0,36.0
2023,Astana Qazaqstan Team,DE LA CRUZ David,34,1.82,66,142.0,234.0,101.0,124.0,40,True,False,False,199.0,130.0
2023,Astana Qazaqstan Team,ZEITS Andrey,36,1.89,73,161.0,199.0,21.0,32.0,24,False,False,False,200.0,289.0
2023,Astana Qazaqstan Team,BOL Cees,28,1.94,83,430.0,495.29,255.0,295.28999999999996,43,True,False,False,73.0,36.0
2023,Astana Qazaqstan Team,VELASCO Simone,27,1.7,59,475.0,932.0,182.0,366.0,53,False,False,True,206.0,215.0
2023,Astana Qazaqstan Team,DOMBROWSKI Joe,32,1.85,68,57.0,30.0,37.0,15.0,53,False,False,True,109.0,65.0
2023,Astana Qazaqstan Team,GRUZDEV Dmitriy,37,1.85,78,157.0,210.62,77.0,100.62,42,False,False,False,45.0,10.0
2023,Astana Qazaqstan Team,BOARO Manuele,36,1.73,64,0.0,0.0,0.0,0.0,39,False,False,False,45.0,0.0
2023,Astana Qazaqstan Team,GIDICH Yevgeniy,27,1.79,69,145.0,297.0,117.0,280.0,29,False,False,False,75.0,192.5
2023,Astana Qazaqstan Team,BATTISTELLA Samuele,24,1.8,67,223.0,264.0,44.0,41.0,41,False,False,True,420.0,453.0
2023,Astana Qazaqstan Team,LAAS Martin,30,1.76,76,33.0,52.0,33.0,44.0,31,False,False,False,78.0,130.0
2023,Astana Qazaqstan Team,RIABUSHENKO Alexandr,28,1.78,61,10.0,6.0,10.0,6.0,26,False,False,False,46.0,8.0
2023,Astana Qazaqstan Team,MARTINELLI Davide,30,1.86,71,25.0,0.29,10.0,0.29,36,False,False,False,43.0,30.0
2023,Astana Qazaqstan Team,PRONSKIY Vadim,25,1.73,58,134.0,141.0,35.0,46.0,48,False,False,True,135.0,128.0
2023,Astana Qazaqstan Team,FEDOROV Yevgeniy,23,1.93,80,364.0,444.33,153.0,181.32999999999998,28,True,False,False,198.0,317.5
2023,Astana Qazaqstan Team,SCARONI Christian,26,1.75,63,350.0,449.0,108.0,161.0,52,False,False,True,148.0,164.0
2023,Astana Qazaqstan Team,TEJADA Harold,26,1.8,63,265.0,337.29,116.0,125.29,41,True,False,False,137.0,100.0
2023,Astana Qazaqstan Team,BASSO Leonardo,29,1.77,63,45.0,0.0,35.0,0.0,43,False,False,False,30.0,0.0
2023,Astana Qazaqstan Team,NIBALI Antonio,31,1.8,65,97.0,96.0,10.0,6.0,37,False,False,False,45.0,28.0
2023,Astana Qazaqstan Team,SYRITSA Gleb,23,1.9,85,149.0,93.0,31.0,18.0,35,False,False,False,100.0,65.0
2023,Astana Qazaqstan Team,NATAROV Yuriy,26,1.86,68,0.0,11.0,0.0,11.0,37,False,False,False,64.0,122.5
2023,Astana Qazaqstan Team,CHZHAN Igor,24,1.85,71,55.0,78.33,45.0,68.33,27,False,False,False,190.0,385.5
2023,Astana Qazaqstan Team,BRUSSENSKIY Gleb,23,1.78,64,170.0,281.0,155.0,273.0,29,False,False,False,47.0,191.0
2023,Astana Qazaqstan Team,ROMO Javier,24,1.84,70,69.0,71.29,10.0,3.29,24,False,False,False,21.0,24.0
2023,Astana Qazaqstan Team,GAROFOLI Gianmarco,21,1.8,65,50.0,46.0,29.0,26.0,26,False,False,False,1.0,3.0
2023,Astana Qazaqstan Team,NURLYKHASSYM Nurbergen,23,1.8,65,0.0,0.0,0.0,0.0,24,False,False,False,4.0,58.0
2023,Bahrain - Victorious,LANDA Mikel,33,1.73,60,1297.0,2283.62,846.0,1309.0,40,True,False,False,790.0,1355.0
2023,Bahrain - Victorious,POELS Wout,36,1.86,66,639.0,1038.47,206.0,247.84999999999997,35,True,False,False,309.0,306.0
2023,Bahrain - Victorious,CARUSO Damiano,36,1.79,67,768.0,1563.33,609.0,1348.0,50,False,False,True,654.0,834.0
2023,Bahrain - Victorious,BILBAO Pello,33,1.74,60,1344.0,2432.14,625.0,979.14,32,True,False,False,1432.0,1886.0
2023,Bahrain - Victorious,MOHORIČ Matej,29,1.86,72,1275.0,2230.0,462.0,911.0,27,True,False,False,931.0,1519.0
2023,Bahrain - Victorious,HAUSSLER Heinrich,39,1.81,74,0.0,0.0,0,0,0,False,False,False,105.0,96.0
2023,Bahrain - Victorious,PASQUALON Andrea,35,1.74,68,210.0,340.0,194.0,326.0,46,False,False,True,414.0,518.0
2023,Bahrain - Victorious,HAIG Jack,30,1.9,67,511.0,674.71,431.0,581.71,53,True,False,True,363.0,558.0
2023,Bahrain - Victorious,ARNDT Nikias,31,1.87,77,166.0,192.14,131.0,173.14,42,True,False,False,167.0,280.0
2023,Bahrain - Victorious,ARASHIRO Yukiya,39,1.7,64,157.0,268.0,102.0,180.0,39,False,False,True,92.0,165.0
2023,Bahrain - Victorious,BAUHAUS Phil,29,1.84,71,409.0,632.14,192.0,197.14,33,True,False,False,524.0,538.0
2023,Bahrain - Victorious,BUITRAGO Santiago,24,1.74,59,845.0,1526.33,596.0,1128.0,44,False,False,True,510.0,487.0
2023,Bahrain - Victorious,MÄDER Gino,,1.81,61,201.0,331.71,201.0,331.71,32,False,False,False,356.0,516.0
2023,Bahrain - Victorious,PERNSTEINER Hermann,33,1.68,55,60.0,80.71,35.0,70.0,39,False,False,False,195.0,250.0
2023,Bahrain - Victorious,SÜTTERLIN Jasha,31,1.84,78,51.0,6.33,25.0,0.0,42,False,False,True,91.0,46.0
2023,Bahrain - Victorious,WRIGHT Fred,24,1.84,75,206.0,455.71,169.0,425.71,30,True,False,False,564.0,435.0
2023,Bahrain - Victorious,GRADEK Kamil,33,1.94,81,43.0,31.04,12.0,24.71,30,False,False,False,52.0,30.0
2023,Bahrain - Victorious,MILAN Jonathan,23,1.93,84,597.0,1120.71,487.0,1019.71,38,False,False,True,153.0,81.0
2023,Bahrain - Victorious,TIBERI Antonio,22,1.82,62,375.0,481.76,232.0,296.14,25,False,False,False,129.0,131.0
2023,Bahrain - Victorious,RAJOVIĆ Dušan,25,1.83,74,59.0,120.0,37.0,107.0,27,False,False,False,91.0,188.0
2023,Bahrain - Victorious,MACIEJUK Filip,24,1.9,78,45.0,96.71,35.0,91.71,41,False,False,False,38.0,33.0
2023,Bahrain - Victorious,GOVEKAR Matevž,23,1.8,73,110.0,144.76,51.0,84.14,27,False,False,False,108.0,254.0
2023,Bahrain - Victorious,ZAMBANINI Edoardo,22,1.81,62,62.0,48.71,37.0,48.0,46,False,False,True,183.0,241.0
2023,Bahrain - Victorious,KEPPLINGER Rainer,26,1.79,70,99.0,84.71,56.0,53.0,29,False,False,False,92.0,168.0
2023,Bahrain - Victorious,MIHOLJEVIĆ Fran,21,1.89,72,43.0,27.14,43.0,27.14,31,False,False,False,117.0,198.4
2023,Bahrain - Victorious,PRICE-PEJTERSEN Johan,24,1.96,77,38.0,22.14,23.0,22.14,30,False,False,False,19.0,3.0
2023,Bahrain - Victorious,BURATTI Nicolò,22,,,42.0,58.0,10.0,28.0,20,False,False,False,92.0,179.4
2023,Bahrain - Victorious,SCOTT Cameron,25,1.83,80,22.0,0.0,12.0,0.0,24,False,False,False,25.0,73.0
2023,Bahrain - Victorious,MADAN Ahmed,23,1.76,65,17.0,5.0,6.0,5.0,11,False,False,False,72.0,135.0
2023,Bahrain - Victorious,TU Sergio,26,1.78,63,84.0,85.0,45.0,55.0,8,False,False,False,6.0,5.0
2023,BORA - hansgrohe,BENNETT Sam,33,1.78,73,316.0,315.0,192.0,151.0,37,False,False,False,738.0,976.0
2023,BORA - hansgrohe,VAN POPPEL Danny,30,1.84,82,711.0,1028.0,193.0,293.0,41,True,False,False,782.0,775.0
2023,BORA - hansgrohe,JUNGELS Bob,31,1.89,70,152.0,135.14,67.0,87.14,40,True,False,True,546.0,556.0
2023,BORA - hansgrohe,VLASOV Aleksandr,27,1.86,68,972.0,2040.55,237.0,356.0,29,False,False,True,1715.0,2484.0
2023,BORA - hansgrohe,KONRAD Patrick,32,1.81,64,388.0,657.0,363.0,657.0,43,True,False,True,385.0,440.0
2023,BORA - hansgrohe,BUCHMANN Emanuel,30,1.8,59,403.0,490.98,185.0,262.86,33,True,False,False,355.0,486.0
2023,BORA - hansgrohe,SCHACHMANN Maximilian,29,1.83,70,121.0,186.14,86.0,157.14,33,False,False,False,222.0,220.0
2023,BORA - hansgrohe,HINDLEY Jai,27,1.75,60,956.0,1677.0,468.0,688.0,40,True,False,False,1206.0,1643.0
2023,BORA - hansgrohe,HIGUITA Sergio,26,1.66,57,470.0,607.12,421.0,548.0,39,False,False,False,1232.0,1992.0
2023,BORA - hansgrohe,POLITT Nils,29,1.92,80,435.0,636.14,249.0,443.14,40,True,False,False,321.0,466.0
2023,BORA - hansgrohe,KÄMNA Lennard,27,1.81,65,651.0,1182.55,461.0,760.0,44,False,False,True,460.0,435.0
2023,BORA - hansgrohe,HALLER Marco,32,1.78,72,160.0,199.14,111.0,147.14,46,True,False,False,348.0,513.0
2023,BORA - hansgrohe,MEEUS Jordi,25,1.9,80,722.0,1204.0,460.0,739.0,46,True,False,False,406.0,556.0
2023,BORA - hansgrohe,DENZ Nico,29,1.83,71,314.0,625.12,225.0,478.0,48,False,False,True,90.0,76.0
2023,BORA - hansgrohe,KOCH Jonas,30,1.87,75,130.0,144.12,65.0,66.0,39,False,False,False,131.0,131.0
2023,BORA - hansgrohe,BENEDETTI Cesare,36,1.7,63,45.0,7.0,25.0,5.0,48,False,False,True,66.0,38.0
2023,BORA - hansgrohe,ALEOTTI Giovanni,24,1.8,67,251.0,272.0,154.0,160.0,37,False,False,True,269.0,349.0
2023,BORA - hansgrohe,MULLEN Ryan,29,1.89,77,74.0,50.0,49.0,45.0,41,False,False,False,101.0,75.0
2023,BORA - hansgrohe,SCHELLING Ide,25,1.82,66,222.0,238.0,222.0,180.0,40,False,False,False,41.0,27.0
2023,BORA - hansgrohe,FABBRO Matteo,28,1.67,52,106.0,89.43,85.0,88.0,32,False,False,False,61.0,50.0
2023,BORA - hansgrohe,UIJTDEBROEKS Cian,20,1.85,68,615.0,984.12,390.0,531.0,39,False,False,False,195.33,341.5
2023,BORA - hansgrohe,ARCHBOLD Shane,34,1.82,79,20.0,3.86,10.0,3.86,39,False,False,False,13.0,10.167
2023,BORA - hansgrohe,ZWIEHOFF Ben,29,1.82,61,443.0,454.98,248.0,241.86,41,False,False,False,92.0,85.0
2023,BORA - hansgrohe,GAMPER Patrick,26,1.94,80,109.0,186.86,55.0,130.86,37,False,False,False,64.0,81.0
2023,BORA - hansgrohe,WALLS Matthew,25,1.77,72,25.0,10.0,10.0,5.0,18,False,False,False,11.0,6.0
2023,BORA - hansgrohe,LIPOWITZ Florian,23,1.81,68,243.0,275.43,14.0,11.0,40,False,False,False,1.0,6.0
2023,BORA - hansgrohe,WANDAHL Frederik,22,1.78,61,132.0,175.0,45.0,35.0,20,False,False,False,121.0,129.0
2023,BORA - hansgrohe,PALZER Anton,30,1.78,62,68.0,61.43,35.0,30.0,47,False,False,True,20.0,31.0
2023,BORA - hansgrohe,KORETZKY Victor,29,1.8,69,16.0,14.43,0.0,8.0,5,False,False,False,64.0,61.0
2023,BORA - hansgrohe,LÜHRS Luis-Joe,20,1.79,66,19.0,7.43,10.0,3.0,39,False,False,False,16.83,29.5
2023,Cofidis,IZAGIRRE Ion,34,1.73,60,773.0,1340.0,436.0,662.0,35,True,False,False,544.0,762.0
2023,Cofidis,COQUARD Bryan,31,1.71,59,697.0,1180.08,354.0,381.0,46,True,False,False,578.0,651.0
2023,Cofidis,MARTIN Guillaume,30,1.73,55,960.0,1672.0,444.0,870.0,37,True,False,False,1005.0,1268.0
2023,Cofidis,HERRADA Jesús,33,1.83,70,590.0,877.75,426.0,581.0,44,False,False,False,589.0,874.0
2023,Cofidis,GESCHKE Simon,37,1.71,64,50.0,63.0,43.0,58.0,41,True,False,False,348.0,595.0
2023,Cofidis,WALSCHEID Max,30,1.99,90,337.0,592.0,224.0,410.0,37,False,False,False,462.0,761.0
2023,Cofidis,CIMOLAI Davide,34,1.82,70,104.0,159.75,20.0,1.0,38,False,False,True,92.0,0.0
2023,Cofidis,CONSONNI Simone,29,1.65,60,181.0,312.0,169.0,302.0,43,False,False,True,617.0,813.0
2023,Cofidis,HERRADA José,38,1.75,65,40.0,3.75,15.0,0.0,36,False,False,False,53.0,74.0
2023,Cofidis,WALLAYS Jelle,34,1.85,77,15.0,5.0,10.0,5.0,38,False,False,False,8.0,11.0
2023,Cofidis,FERNÁNDEZ Rubén,32,1.77,60,114.0,129.75,24.0,28.0,18,False,False,False,157.0,197.0
2023,Cofidis,PÉRICHON Pierre-Luc,36,1.82,69,89.0,106.0,29.0,43.0,33,False,False,False,65.0,8.0
2023,Cofidis,ZINGLE Axel,24,1.73,67,888.0,1284.0,612.0,921.0,45,True,False,False,615.0,935.0
2023,Cofidis,THOMAS Benjamin,28,1.79,68,103.0,106.33,83.0,58.0,37,False,False,False,736.0,882.0
2023,Cofidis,ALLEGAERT Piet,28,1.81,70,157.0,223.0,145.0,208.0,37,False,False,False,426.0,628.0
2023,Cofidis,LASTRA Jonathan,30,1.72,64,109.0,113.0,50.0,53.0,50,False,False,True,281.0,320.0
2023,Cofidis,PEREZ Anthony,32,1.9,70,318.0,471.0,280.0,413.0,39,True,False,False,176.0,191.0
2023,Cofidis,LAFAY Victor,27,1.77,65,482.0,887.0,282.0,492.0,35,True,False,False,299.0,342.0
2023,Cofidis,KREDER Wesley,33,1.83,71,43.0,20.0,43.0,20.0,30,False,False,False,50.0,2.0
2023,Cofidis,NOPPE Christophe,28,1.76,73,71.0,65.0,61.0,65.0,38,False,False,False,89.0,136.0
2023,Cofidis,ROCHAS Rémy,27,1.64,51,289.0,374.75,15.0,16.0,38,False,False,True,168.0,197.0
2023,Cofidis,RENARD Alexis,24,1.86,74,209.0,318.0,176.0,262.0,46,True,False,False,64.0,68.0
2023,Cofidis,BIDARD François,31,1.8,65,54.0,63.75,34.0,60.0,48,False,False,True,11.0,6.0
2023,Cofidis,DELETTRE Alexandre,26,1.7,62,90.0,97.0,30.0,3.0,48,False,False,True,47.0,46.0
2023,Cofidis,FINÉ Eddy,25,1.8,70,131.0,214.0,116.0,188.0,42,False,False,False,75.0,83.0
2023,Cofidis,CARVALHO Andre,26,1.81,66,49.0,33.75,18.0,12.0,34,False,False,False,20.0,6.0
2023,Cofidis,MARIAULT Axel,25,1.69,58,82.0,54.0,7.0,0.0,17,False,False,False,62.0,62.0
2023,Cofidis,CHAMPION Thomas,24,1.93,70,34.0,12.0,25.0,0.0,58,False,False,True,35.0,8.0
2023,Cofidis,TOUMIRE Hugo,22,1.8,69,30.0,11.0,25.0,8.0,56,False,False,True,31.0,30.0
2023,Cofidis,WOOD Harrison,23,1.85,64,40.0,21.0,25.0,21.0,37,False,False,False,0.0,0.0
2023,Cofidis,GUDNITZ Joshua,22,1.77,69,19.83,78.5,19.0,51.0,26,False,False,False,5.0,8.17
2023,Cofidis,KNIGHT Oliver,22,,,7.0,23.0,3.0,3.0,26,False,False,False,0.0,5.0
2023,Cofidis,LARMET Ilan,22,1.82,68,0.0,5.0,0.0,0.0,38,False,False,False,0.0,0.0
2023,EF Education-EasyPost,URÁN Rigoberto,36,1.73,63,305.0,378.0,245.0,333.0,31,True,False,True,612.0,691.0
2023,EF Education-EasyPost,CARAPAZ Richard,30,1.7,62,554.0,1014.0,157.0,319.0,24,True,False,False,1232.0,1856.0
2023,EF Education-EasyPost,CHAVES Esteban,33,1.64,55,250.0,386.0,192.0,301.0,30,True,False,False,444.0,656.0
2023,EF Education-EasyPost,CORT Magnus,30,1.84,68,493.0,671.71,347.0,461.0,46,True,False,True,440.0,427.33
2023,EF Education-EasyPost,KEUKELEIRE Jens,34,1.85,69,61.0,39.0,45.0,26.0,30,False,False,False,43.0,9.0
2023,EF Education-EasyPost,CARTHY Hugh,29,1.91,69,527.0,703.88,279.0,407.0,38,False,False,True,463.0,457.0
2023,EF Education-EasyPost,POWLESS Neilson,27,1.83,67,1042.0,2042.71,723.0,1397.71,32,True,False,False,897.0,1079.0
2023,EF Education-EasyPost,BETTIOL Alberto,30,1.8,69,339.0,615.67,184.0,258.0,36,True,False,True,575.0,657.0
2023,EF Education-EasyPost,AMADOR Andrey,37,1.8,73,90.0,24.57,51.0,8.57,40,True,False,False,41.0,31.0
2023,EF Education-EasyPost,KUDUS Merhawi,29,1.73,58,87.0,142.0,42.0,72.0,26,False,False,False,87.0,146.0
2023,EF Education-EasyPost,EIKING Odd Christian,28,1.81,75,149.0,177.0,105.0,129.0,37,False,False,False,131.0,232.0
2023,EF Education-EasyPost,HONORÉ Mikkel Frølich,26,1.85,68,118.0,179.0,68.0,85.0,33,False,False,False,267.0,467.33
2023,EF Education-EasyPost,DOULL Owain,30,1.81,71,214.0,300.71,91.0,131.70999999999998,33,False,False,False,85.0,65.0
2023,EF Education-EasyPost,BISSEGGER Stefan,25,1.81,78,290.0,428.26,83.0,94.71,33,False,False,False,342.0,409.0
2023,EF Education-EasyPost,HEALY Ben,23,1.75,65,1034.0,2183.0,819.0,1890.0,41,False,False,True,104.0,179.0
