,season,age,height,weight,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points,team__AG2R Prevoyance,team__Accent.jobs – Willems Veranda’s,team__Argos - Shimano,team__Astana Pro Team,team__BKCP - Powerplus,team__BMC Racing Team,team__Bahrain Merida Pro Cycling Team,team__Bonjour - Toupargel,"team__Cofidis, le Crédit par Téléphone",team__Cycling Academy Team,team__EF Education First,team__Euskadi - Petronor,team__FDJ,team__Fondas P3 Transfer Team,team__Fortuneo - Oscaro,team__Geox-TMC Transformers,team__HTC - High Road,team__IAM Cycling,team__Lampre - Daikin,team__Liquigas-Pata,team__Lotto - Super Club,team__Movistar Team,team__Quick-Step Floors,team__RadioShack,team__Sky Procycling,team__Superconfex - Yoko - Opel,team__Team Dimension Data,team__Team Home - Jack & Jones,team__Team Jayco AlUla,team__Team Katusha ,team__Team Milram,team__Team NetApp - Endura,team__Trek Factory Racing 
63,2010,0.5625,0.41860465116279055,0.5116279069767442,0.2634228187919463,0.008688449575134816,0.6527777777777778,True,False,False,0.20158218576032816,0.011135857461024499,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
64,2010,0.6875,0.5348837209302326,0.4883720930232558,0.04082774049217002,0.0,0.625,True,False,True,0.06533841195429241,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,2010,0.75,0.5116279069767442,0.5348837209302326,0.056487695749440715,0.0,0.5972222222222222,True,False,False,0.033108702021681806,0.005196733481811433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66,2010,0.71875,0.3488372093023253,0.34883720930232553,0.22930648769574943,0.038229178130593185,0.6388888888888888,False,True,True,0.1333138001757984,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
67,2010,0.71875,0.7441860465116275,0.6744186046511629,0.010626398210290827,0.0,0.3472222222222222,True,True,False,0.1242308819220627,0.009279881217520415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
68,2010,0.84375,0.558139534883721,0.4651162790697674,0.06375838926174497,0.0011584599433513087,0.6944444444444444,False,False,True,0.08028127746850279,0.01614699331848552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
69,2010,0.90625,0.5348837209302326,0.5116279069767442,0.006152125279642058,0.0,0.5555555555555556,False,True,True,0.08438324055083504,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
70,2010,0.6875,0.4651162790697674,0.4651162790697674,0.016778523489932886,0.0,0.5,False,True,False,0.05596249633753296,0.0022271714922048997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71,2010,0.53125,0.4883720930232558,0.5813953488372092,0.019574944071588368,0.0,0.5555555555555556,False,False,True,0.02754175212423088,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
72,2010,0.6875,0.3720930232558137,0.3255813953488371,0.0,0.0,0.4722222222222222,False,False,False,0.13067682390858482,0.005567928730512249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
73,2010,0.59375,0.6976744186046506,0.7906976744186047,0.049776286353467564,0.001737689915026963,0.4722222222222222,True,True,False,0.018165836507471434,0.0009279881217520415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74,2010,0.96875,0.6279069767441863,0.6511627906976745,0.010626398210290827,0.0011584599433513087,0.5833333333333333,False,True,False,0.008789920890711983,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
75,2010,0.46875,0.2790697674418601,0.30232558139534893,0.0,0.0,0.4305555555555555,False,False,False,0.0043949604453559915,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
76,2010,0.53125,0.5348837209302326,0.39534883720930236,0.01174496644295302,0.0,0.5555555555555556,False,False,True,0.010840902431878113,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
77,2010,0.625,0.720930232558139,0.5116279069767442,0.019574944071588368,0.0,0.2777777777777778,False,False,False,0.08321125109874011,0.0025983667409057165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
78,2010,0.75,0.6279069767441863,0.5581395348837208,0.012304250559284116,0.0,0.5277777777777778,False,True,False,0.04043363609727513,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
79,2010,0.65625,0.4883720930232558,0.4883720930232558,0.025167785234899327,0.0,0.5972222222222222,False,False,True,0.03193671256958688,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
80,2010,0.78125,0.6976744186046506,0.6511627906976745,0.003355704697986577,0.0,0.5138888888888888,False,False,False,0.02314679167887489,0.0005567928730512249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
